name,chip,exptime,jd,date,filename,note,nimages
D22566-75-m-10.gz,10,75,2459650.1034016665,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22566-75-m-10.fits.gz,good,3.0
D22565-60-m-1.gz,1,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-1.fits.gz,good,3.0
D22565-60-m-2.gz,2,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-2.fits.gz,good,3.0
D22565-60-m-3.gz,3,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-3.fits.gz,good,3.0
D22565-60-m-4.gz,4,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-4.fits.gz,good,3.0
D22565-60-m-5.gz,5,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-5.fits.gz,good,3.0
D22565-60-m-6.gz,6,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-6.fits.gz,good,3.0
D22565-60-m-7.gz,7,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-7.fits.gz,good,3.0
D22565-60-m-8.gz,8,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-8.fits.gz,good,3.0
D22565-60-m-9.gz,9,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-9.fits.gz,good,3.0
D22565-60-m-10.gz,10,60,2459650.0998796667,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22565-60-m-10.fits.gz,good,3.0
D22564-0-m-1.gz,1,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-1.fits.gz,bad,1.0
D22564-0-m-2.gz,2,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-2.fits.gz,bad,1.0
D22564-0-m-3.gz,3,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-3.fits.gz,bad,1.0
D22564-0-m-4.gz,4,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-4.fits.gz,bad,1.0
D22564-0-m-5.gz,5,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-5.fits.gz,bad,1.0
D22564-0-m-6.gz,6,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-6.fits.gz,bad,1.0
D22564-0-m-7.gz,7,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-7.fits.gz,bad,1.0
D22564-0-m-8.gz,8,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-8.fits.gz,bad,1.0
D22564-0-m-9.gz,9,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-9.fits.gz,bad,1.0
D22564-0-m-10.gz,10,0,2459650.098343,        2022-03-11,/home/phys/astronomy/rri38/moa/data/master/dark/D22564-0-m-10.fits.gz,bad,1.0
D22563-120-m-1.gz,1,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-1.fits.gz,good,3.0
D22563-120-m-2.gz,2,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-2.fits.gz,good,3.0
D22563-120-m-3.gz,3,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-3.fits.gz,good,3.0
D22563-120-m-4.gz,4,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-4.fits.gz,good,3.0
D22563-120-m-5.gz,5,120,2459649.2447363334,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-5.fits.gz,good,3.0
D22563-120-m-6.gz,6,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-6.fits.gz,good,3.0
D22563-120-m-7.gz,7,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-7.fits.gz,good,3.0
D22563-120-m-8.gz,8,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-8.fits.gz,good,3.0
D22563-120-m-9.gz,9,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-9.fits.gz,good,3.0
D22563-120-m-10.gz,10,120,2459649.244736333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22563-120-m-10.fits.gz,good,3.0
D22562-300-m-1.gz,1,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-1.fits.gz,good,3.0
D22562-300-m-2.gz,2,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-2.fits.gz,good,3.0
D22562-300-m-3.gz,3,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-3.fits.gz,good,3.0
D22562-300-m-4.gz,4,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-4.fits.gz,good,3.0
D22562-300-m-5.gz,5,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-5.fits.gz,good,3.0
D22562-300-m-6.gz,6,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-6.fits.gz,good,3.0
D22562-300-m-7.gz,7,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-7.fits.gz,good,3.0
D22562-300-m-8.gz,8,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-8.fits.gz,good,3.0
D22562-300-m-9.gz,9,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-9.fits.gz,good,3.0
D22562-300-m-10.gz,10,300,2459649.235142333,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22562-300-m-10.fits.gz,good,3.0
D22561-70-m-1.gz,1,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-1.fits.gz,good,3.0
D22561-70-m-2.gz,2,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-2.fits.gz,good,3.0
D22561-70-m-3.gz,3,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-3.fits.gz,good,3.0
D22561-70-m-4.gz,4,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-4.fits.gz,good,3.0
D22561-70-m-5.gz,5,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-5.fits.gz,good,3.0
D22561-70-m-6.gz,6,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-6.fits.gz,good,3.0
D22561-70-m-7.gz,7,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-7.fits.gz,good,3.0
D22561-70-m-8.gz,8,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-8.fits.gz,good,3.0
D22561-70-m-9.gz,9,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-9.fits.gz,good,3.0
D22561-70-m-10.gz,10,70,2459649.228788,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22561-70-m-10.fits.gz,good,3.0
D22560-60-m-1.gz,1,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-1.fits.gz,good,3.0
D22560-60-m-2.gz,2,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-2.fits.gz,good,3.0
D22560-60-m-3.gz,3,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-3.fits.gz,good,3.0
D22560-60-m-4.gz,4,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-4.fits.gz,good,3.0
D22560-60-m-5.gz,5,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-5.fits.gz,good,3.0
D22560-60-m-6.gz,6,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-6.fits.gz,good,3.0
D22560-60-m-7.gz,7,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-7.fits.gz,good,3.0
D22560-60-m-8.gz,8,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-8.fits.gz,good,3.0
D22560-60-m-9.gz,9,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-9.fits.gz,good,3.0
D22560-60-m-10.gz,10,60,2459649.2253246666,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22560-60-m-10.fits.gz,good,3.0
D22559-0-m-1.gz,1,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-1.fits.gz,bad,1.0
D22559-0-m-2.gz,2,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-2.fits.gz,bad,1.0
D22559-0-m-3.gz,3,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-3.fits.gz,bad,1.0
D22559-0-m-4.gz,4,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-4.fits.gz,bad,1.0
D22559-0-m-5.gz,5,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-5.fits.gz,bad,1.0
D22559-0-m-6.gz,6,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-6.fits.gz,bad,1.0
D22559-0-m-7.gz,7,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-7.fits.gz,bad,1.0
D22559-0-m-8.gz,8,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-8.fits.gz,bad,1.0
D22559-0-m-9.gz,9,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-9.fits.gz,bad,1.0
D22559-0-m-10.gz,10,0,2459649.223791,        2022-03-10,/home/phys/astronomy/rri38/moa/data/master/dark/D22559-0-m-10.fits.gz,bad,1.0
D22558-120-m-1.gz,1,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-1.fits.gz,good,3.0
D22558-120-m-2.gz,2,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-2.fits.gz,good,3.0
D22558-120-m-3.gz,3,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-3.fits.gz,good,3.0
D22558-120-m-4.gz,4,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-4.fits.gz,good,3.0
D22558-120-m-5.gz,5,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-5.fits.gz,good,3.0
D22558-120-m-6.gz,6,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-6.fits.gz,good,3.0
D22558-120-m-7.gz,7,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-7.fits.gz,good,3.0
D22558-120-m-8.gz,8,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-8.fits.gz,good,3.0
D22558-120-m-9.gz,9,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-9.fits.gz,good,3.0
D22558-120-m-10.gz,10,120,2459648.255727333,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22558-120-m-10.fits.gz,good,3.0
D22557-300-m-1.gz,1,300,2459648.246138,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-1.fits.gz,good,3.0
D22557-300-m-2.gz,2,300,2459648.2461379995,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-2.fits.gz,good,3.0
D22557-300-m-3.gz,3,300,2459648.246138,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-3.fits.gz,good,3.0
D22557-300-m-4.gz,4,300,2459648.2461379995,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-4.fits.gz,good,3.0
D22557-300-m-5.gz,5,300,2459648.2461379995,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-5.fits.gz,good,3.0
D22557-300-m-6.gz,6,300,2459648.2461379995,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-6.fits.gz,good,3.0
D22557-300-m-7.gz,7,300,2459648.246138,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-7.fits.gz,good,3.0
D22557-300-m-8.gz,8,300,2459648.246138,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-8.fits.gz,good,3.0
D22557-300-m-9.gz,9,300,2459648.246138,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-9.fits.gz,good,3.0
D22557-300-m-10.gz,10,300,2459648.2461379995,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22557-300-m-10.fits.gz,good,3.0
D22556-60-m-1.gz,1,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-1.fits.gz,good,3.0
D22556-60-m-2.gz,2,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-2.fits.gz,good,3.0
D22556-60-m-3.gz,3,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-3.fits.gz,good,3.0
D22556-60-m-4.gz,4,60,2459648.240015667,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-4.fits.gz,good,3.0
D22556-60-m-5.gz,5,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-5.fits.gz,good,3.0
D22556-60-m-6.gz,6,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-6.fits.gz,good,3.0
D22556-60-m-7.gz,7,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-7.fits.gz,good,3.0
D22556-60-m-8.gz,8,60,2459648.240015667,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-8.fits.gz,good,3.0
D22556-60-m-9.gz,9,60,2459648.240015667,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-9.fits.gz,good,3.0
D22556-60-m-10.gz,10,60,2459648.2400156665,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22556-60-m-10.fits.gz,good,3.0
D22555-0-m-1.gz,1,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-1.fits.gz,bad,1.0
D22555-0-m-2.gz,2,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-2.fits.gz,bad,1.0
D22555-0-m-3.gz,3,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-3.fits.gz,bad,1.0
D22555-0-m-4.gz,4,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-4.fits.gz,bad,1.0
D22555-0-m-5.gz,5,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-5.fits.gz,bad,1.0
D22555-0-m-6.gz,6,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-6.fits.gz,bad,1.0
D22555-0-m-7.gz,7,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-7.fits.gz,bad,1.0
D22555-0-m-8.gz,8,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-8.fits.gz,bad,1.0
D22555-0-m-9.gz,9,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-9.fits.gz,bad,1.0
D22555-0-m-10.gz,10,0,2459648.238486,        2022-03-09,/home/phys/astronomy/rri38/moa/data/master/dark/D22555-0-m-10.fits.gz,bad,1.0
D22554-120-m-1.gz,1,120,2459647.2532070004,        2022-03-08,/home/phys/astronomy/rri38/moa/data/master/dark/D22554-120-m-1.fits.gz,good,3.0
D22554-120-m-2.gz,2,120,2459647.2532070004,        2022-03-08,/home/phys/astronomy/rri38/moa/data/master/dark/D22554-120-m-2.fits.gz,good,3.0
D22554-120-m-3.gz,3,120,2459647.253207,        2022-03-08,/home/phys/astronomy/rri38/moa/data/master/dark/D22554-120-m-3.fits.gz,good,3.0
